# NEAD 1.0 UTF-8
# [METADATA]
# station_id       = AWS14
# latitude         = -67.0133
# longitude        = -61.48
# altitude         = 47
# nodata           = 
# field_delimiter  = ,
# tz               = 0
# doi              = 
# [FIELDS]
# fields           = 
time,t,t2m,q,q2m,rh,rh2m,ff,ff10m,ffmax,ffdir,p,SWd,SWu,LWd,LWu,Tsub1a,Tsub2a,Tsub3a,Tsub4a,Tsub5a,Tsub1b,Tsub2b,Tsub3b,Tsub4b,Tsub5b,z_surf,z_surf_filtered,cum_surface_height_zboom,z_u,Vbat,TCNR,Tlogger,LAT,LON,alb,Ts_obs,SHFdown,LHFdown,GHFup,cloud_cover,LWu_mod,SHFdown_mod,LHFdown_mod,GHFup_mod,Ts_mod,meltE,melt,cumulative_melt,sublimation,accumulation,LWC,LWC_10cm,Tsmax,Tmax,pnan_SEB,pnan_AWS
2009-03-14,-7.140,-7.390, 1.870, 1.853,85.700,80.504, 3.002, 3.237, 3.903,285.600,966.121,155.494,122.946,225.668,268.644,-4.265,,-6.009,-8.176,-9.584,-4.160,-4.593,-7.358,,,, 3.884, 0.078, 3.922,13.930,-5.990,-7.502,,, 0.791,-11.016,14.958, 0.543, 2.531, 0.252,271.443,12.774,-0.942, 2.675,-10.182, 0.000, 0.000,44.040,-0.001, 0.054, 0.000, 0.000,-6.050,-7.140,24,24
2009-03-15,-3.995,-3.854, 2.309, 2.371,79.043,76.460, 3.736, 4.148, 4.856,290.133,962.775,136.367,106.131,238.075,278.679,-4.487,,-6.189,-8.279,-9.569,-4.343,-4.743,-7.488,,,, 3.879, 0.083, 3.917,13.935,-3.351,-5.420,,, 0.775,-8.071,21.414,-1.116,-8.137, 0.323,281.883,20.513,-1.997,-6.260,-7.772, 0.796, 0.008,44.099,-0.003, 0.053, 0.000, 0.000,-1.380,-3.995,24,24
2009-03-16,-5.906,-6.626, 2.112, 2.028,85.797,81.925, 2.568, 2.623, 3.338,184.508,964.208,135.063,108.853,229.418,274.197,-4.648,,-5.557,-7.655,-9.537,-4.505,-4.513,-6.837,,,, 3.874, 0.088, 3.912,13.954,-4.949,-4.992,,, 0.816,-10.137,11.523, 0.557,10.204, 0.256,273.273,10.171, 0.332, 9.739,-9.715, 0.000, 0.000,44.240, 0.001, 0.056, 0.000, 0.000,-3.940,-5.906,24,24
2009-03-17,-9.187,-9.216, 1.809, 1.815,97.183,89.306, 1.829, 1.935, 2.378,52.146,976.500,125.524,112.587,234.857,263.063,-4.701,,-5.674,-7.717,-9.562,-4.578,-4.569,-6.936,,,, 3.869, 0.093, 3.907,13.907,-8.280,-9.169,,, 0.909,-11.999, 6.743, 1.074,-0.136, 0.478,262.690, 8.075, 1.857, 2.572,-12.310, 0.000, 0.000,44.240, 0.002, 0.054, 0.000, 0.000,-5.590,-9.187,24,24
2009-03-18,-12.382,-12.496, 1.365, 1.359,99.855,88.972, 0.565, 0.635, 0.730,167.660,980.254,99.328,94.362,246.718,257.703,-5.014,,-5.499,-7.476,-9.545,-4.753,-4.551,-6.741,,,, 3.864, 0.098, 3.902,13.910,-9.736,-10.062,,, 0.950,-13.621, 0.941,-0.179, 6.562, 0.703,257.923, 0.780,-0.420, 6.973,-13.466, 0.000, 0.000,44.240,-0.001, 0.056, 0.000, 0.000,-9.240,-12.382,24,24
2009-03-19,-12.517,-12.623, 1.303, 1.301,99.418,88.499, 1.768, 1.985, 2.298,176.857,992.042,79.664,74.904,253.011,260.710,-5.309,,-5.496,-7.433,-9.525,-4.965,-4.609,-6.709,,,, 3.859, 0.103, 3.897,13.876,-11.713,-12.518,,, 0.947,-12.832, 0.401,-1.907, 2.511, 0.810,259.425, 0.811,-1.574, 2.062,-13.090, 0.000, 0.000,44.240,-0.002, 0.054, 0.000, 0.000,-10.740,-12.517,24,24
2009-03-20,-14.455,-14.494, 1.081, 1.087,99.306,86.844, 1.739, 1.852, 2.261,189.842,994.750,81.834,72.544,249.082,254.790,-5.409,,-5.900,-7.891,-9.568,-5.079,-4.775,-7.101,,,, 3.854, 0.108, 3.892,13.859,-13.265,-14.317,,, 0.888,-14.321,-0.769,-2.147, 5.873, 0.836,256.534,-2.980,-3.017, 4.447,-13.801, 0.000, 0.000,44.240,-0.004, 0.055, 0.000, 0.000,-13.270,-14.455,24,24
2009-03-21,-14.710,-14.606, 1.064, 1.085,99.244,86.696, 2.747, 3.109, 3.571,233.008,993.242,77.561,70.104,249.722,252.753,-5.528,,-6.074,-8.000,-9.566,-5.215,-4.932,-7.218,,,, 3.849, 0.113, 3.888,13.841,-14.010,-15.368,,, 0.907,-14.680,-0.153,-2.995, 1.919, 0.860,254.614,-1.958,-3.676, 2.463,-14.298, 0.000, 0.000,44.240,-0.005, 0.052, 0.000, 0.000,-12.190,-14.710,24,24
2009-03-22,-12.049,-11.917, 1.358, 1.386,99.514,89.168, 3.846, 4.025, 5.000,202.067,991.858,74.034,64.724,264.162,264.762,-5.614,,-6.151,-7.984,-9.560,-5.344,-5.028,-7.245,,,, 3.844, 0.117, 3.883,13.860,-11.226,-12.366,,, 0.867,-11.644,-1.735,-4.465,-2.874, 0.927,265.291,-1.665,-4.523,-2.341,-11.625, 0.000, 0.000,44.240,-0.006, 0.054, 0.000, 0.000,-9.350,-12.049,24,24
2009-03-23,-11.346,-11.457, 1.465, 1.462,98.204,88.239, 6.439, 7.276, 8.370,237.517,977.488,88.400,75.859,261.276,266.885,-5.690,,-6.543,-8.303,-9.542,-5.479,-5.305,-7.629,,,, 3.839, 0.122, 3.878,13.877,-10.926,-12.189,,, 0.857,-11.383, 0.050,-7.275, 2.121, 0.855,266.229,-1.944,-7.691, 2.486,-11.397, 0.000, 0.000,44.240,-0.010, 0.054, 0.000, 0.000,-6.290,-11.346,24,24
2009-03-24,-13.938,-14.014, 1.158, 1.163,98.555,86.657, 4.192, 4.461, 5.450,234.558,969.696,69.839,59.623,251.269,256.521,-5.733,,-6.219,-7.983,-9.543,-5.541,-5.159,-7.296,,,, 3.834, 0.127, 3.873,13.847,-13.167,-14.332,,, 0.856,-13.966,-0.288,-4.452, 5.038, 0.820,257.010,-2.417,-5.271, 4.965,-13.693, 0.000, 0.000,44.240,-0.007, 0.054, 0.000, 0.000,-11.950,-13.938,24,24
2009-03-25,-15.686,-15.818, 0.958, 0.957,96.361,83.271, 3.349, 3.563, 4.353,210.721,975.283,97.385,79.620,216.939,244.066,-6.106,,-5.812,-7.441,-9.505,-5.729,-5.094,-6.827,,,, 3.828, 0.132, 3.868,13.828,-14.555,-15.347,,, 0.804,-17.163, 6.232,-1.727, 9.098, 0.443,245.471, 5.149,-2.262, 8.140,-16.675, 0.000, 0.000,44.240,-0.003, 0.055, 0.000, 0.000,-13.850,-15.686,24,24
2009-03-26,-17.404,-17.619, 0.831, 0.825,98.358,83.459, 3.039, 3.265, 3.950,227.162,982.446,99.248,78.651,207.425,236.634,-6.562,,-5.784,-7.388,-9.499,-6.023,-5.179,-6.778,,,, 3.823, 0.137, 3.863,13.806,-16.665,-18.120,,, 0.794,-19.191, 7.362,-0.848, 9.240, 0.365,238.520, 4.508,-1.618, 8.453,-18.506, 0.000, 0.000,44.240,-0.002, 0.054, 0.000, 0.000,-14.720,-17.404,24,24
2009-03-27,-22.905,-23.144, 0.503, 0.497,99.353,80.072, 1.189, 1.222, 1.546,214.026,988.129,103.737,80.934,192.690,213.247,-7.089,,-5.853,-7.472,-9.513,-6.391,-5.300,-6.841,,,, 3.818, 0.142, 3.858,13.749,-21.133,-23.532,,, 0.793,-25.630, 4.997, 0.105,16.475, 0.393,224.133,-2.337,-1.448,12.154,-22.442, 0.000, 0.000,44.240,-0.002, 0.055, 0.000, 0.000,-21.850,-22.905,24,24
2009-03-28,-18.582,-18.345, 0.767, 0.790,99.504,84.022, 1.922, 2.175, 2.499,206.633,991.337,74.472,61.102,230.501,236.845,-7.818,,-5.912,-7.492,-9.512,-6.852,-5.461,-6.862,,,, 3.813, 0.146, 3.854,13.752,-17.902,-19.801,,,,-18.682, 0.853,-1.706,-4.525, 0.769,239.610,-1.198,-2.243,-1.849,-18.247, 0.000, 0.000,44.240,-0.003, 0.054, 0.000, 0.000,-15.000,-18.582,24,24
2009-03-29,-15.855,-15.717, 0.960, 0.982,99.657,86.144, 2.141, 2.223, 2.784,225.879,991.396,67.476,59.029,240.076,248.236,-7.972,,-6.132,-7.802,-9.524,-7.038,-5.402,-7.108,,,, 3.808, 0.151, 3.849,13.795,-15.099,-16.420,,,,-15.765, 0.318,-1.935,-2.872, 0.786,248.079, 1.238,-1.568,-1.296,-15.973, 0.000, 0.000,44.240,-0.002, 0.055, 0.000, 0.000,-14.750,-15.855,24,24
2009-03-30,-17.281,-17.347, 0.857, 0.862,99.736,85.150, 0.984, 1.061, 1.215,64.033,988.658,79.246,67.790,219.707,238.511,-8.018,,-6.325,-7.995,-9.526,-7.198,-5.492,-7.302,,,, 3.803, 0.156, 3.844,13.792,-16.439,-17.776,,,,-18.640, 2.775, 0.001, 5.905, 0.549,239.657, 3.080,-0.065, 6.235,-18.180, 0.000, 0.000,44.240,-0.000, 0.054, 0.000, 0.000,-15.630,-17.281,24,24
2009-03-31,-11.864,-11.832, 1.400, 1.411,99.203,88.805, 4.945, 5.682, 6.429,148.130,987.721,58.739,47.653,261.616,263.666,-8.245,,-6.235,-7.641,-9.467,-7.420,-5.765,-7.054,,,, 3.798, 0.161, 3.839,13.834,-11.443,-12.601,,,,-11.897,-0.177,-5.216,-7.962, 0.895,262.054, 0.085,-4.812,-6.815,-12.435, 0.000, 0.000,44.240,-0.006, 0.047, 0.000, 0.000,-8.860,-11.864,24,24
2009-04-01,-21.105,-21.453, 0.596, 0.581,98.805,80.944, 3.388, 3.451, 4.404,141.925,1008.021,85.990,75.360,197.835,225.011,-8.260,,-6.244,-7.661,-9.463,-7.569,-5.771,-7.067,,,, 3.793, 0.166, 3.834,13.785,-19.655,-20.297,,,,-22.689, 2.594,-2.375,17.027, 0.339,224.750, 2.611,-2.360,18.256,-22.315, 0.000, 0.000,44.240,-0.003, 0.052, 0.000, 0.000,-15.380,-21.105,24,24
2009-04-02,-22.880,-23.154, 0.488, 0.482,99.341,80.263, 0.803, 0.854, 1.039,124.535,1007.683,74.152,70.081,206.884,214.753,-8.708,,-6.176,-7.533,-9.485,-7.837,-5.981,-6.960,,,, 3.788, 0.171, 3.829,13.736,-21.375,-22.830,,,,-25.260, 2.798,-0.109,13.632, 0.608,220.051, 0.135,-0.599, 9.882,-23.562, 0.000, 0.000,44.240,-0.001, 0.058, 0.000, 0.000,-23.240,-22.880,24,24
2009-04-03,-20.925,-20.499, 0.637, 0.668,99.443,82.173, 1.195, 1.270, 1.553,51.679,1007.271,66.712,63.376,220.639,225.053,-9.142,,-6.374,-7.868,-9.505,-8.079,-5.883,-7.232,,,, 3.783, 0.176, 3.824,13.721,-20.223,-21.941,,,,-21.775, 2.544,-0.210,-3.652, 0.748,227.263, 2.343,-0.295,-1.238,-21.590, 0.000, 0.000,44.240,-0.000, 0.054, 0.000, 0.000,-15.750,-20.925,24,24
2009-04-04,-18.075,-18.639, 0.839, 0.805,99.203,83.884, 0.377, 0.362, 0.462,163.655,1003.654,70.787,65.162,233.099,222.882,-9.537,,-6.456,-7.951,-9.504,-8.402,-5.918,-7.303,,,, 3.778, 0.180, 3.819,13.756,-18.371,-19.298,,,,-23.156, 2.638, 0.379,11.287, 0.782,237.524,-0.647,-0.671, 1.389,-18.772, 0.000, 0.000,44.240,-0.001, 0.055, 0.000, 0.000,-19.660,-18.075,24,24
2009-04-05,-24.568,-24.621, 0.412, 0.417,99.245,78.996, 0.797, 0.919, 0.991,244.271,998.312,73.892,55.635,215.050,210.900,-9.902,,-6.466,-7.799,-9.491,-8.738,-6.200,-7.222,,,, 3.773, 0.185, 3.815,13.715,-23.726,-25.892,,,,-26.007, 0.989,-0.416, 7.325, 0.830,226.474,-11.380,-3.155, 7.391,-21.779, 0.000, 0.000,44.240,-0.004, 0.055, 0.000, 0.000,-20.980,-24.568,24,24
2009-04-06,-16.702,-16.774, 0.899, 0.901,99.494,85.133, 0.741, 0.804, 0.945,223.180,999.158,59.581,37.909,243.450,239.939,-10.707,,-6.424,-7.603,-9.479,-9.345,-6.578,-7.056,,,, 3.768, 0.190, 3.810,13.752,-15.670,-16.998,,,,-18.297, 1.368,-0.355,-3.598, 0.853,250.217,-4.883,-2.904,-6.618,-15.502, 0.000, 0.000,44.240,-0.004, 0.055, 0.000, 0.000,-14.090,-16.702,24,24
2009-04-07,-19.643,-19.561, 0.684, 0.694,98.433,81.775, 1.708, 1.855, 2.221,314.867,998.350,96.384,64.005,215.529,227.277,-10.776,,-6.492,-7.752,-9.485,-9.586,-6.537,-7.174,,,, 3.762, 0.195, 3.805,13.748,-18.694,-20.232,,,,-21.506, 5.592,-0.061, 2.704, 0.579,238.966,-7.866,-3.995, 3.795,-18.442, 0.000, 0.000,44.240,-0.005, 0.055, 0.000, 0.000,-17.290,-19.643,24,24
2009-04-08,-20.136,-20.648, 0.610, 0.592,94.538,78.491, 1.651, 1.781, 2.147,172.958,996.179,78.712,60.164,186.409,213.411,-11.041,,-6.601,-7.697,-9.472,-9.773,-6.765,-7.183,,,, 3.757, 0.200, 3.800,13.739,-19.533,-21.158,,,,-25.645,12.945, 0.811,11.754, 0.182,222.464, 6.396,-0.262,11.161,-22.907, 0.000, 0.000,44.240,-0.000, 0.052, 0.000, 0.000,-22.190,-20.136,24,24
2009-04-09,-24.371,-24.393, 0.439, 0.445,99.320,79.241, 1.463, 1.706, 1.886,138.753,995.346,36.196,32.284,213.148,214.026,-11.331,,-6.652,-7.767,-9.467,-10.053,-6.765,-7.243,,,, 3.752, 0.205, 3.795,13.683,-23.823,-26.170,,,,-25.230, 0.202,-1.261, 3.208, 0.791,219.760,-1.933,-1.693, 5.419,-23.679, 0.000, 0.000,44.240,-0.002, 0.055, 0.000, 0.000,-17.730,-24.371,24,24
2009-04-10,-21.669,-21.591, 0.547, 0.558,99.274,81.255, 5.456, 6.001, 7.093,205.487,995.754,31.555,29.054,229.442,227.676,-12.154,,-6.930,-7.483,-9.438,-10.577,-7.587,-7.133,,,, 3.747, 0.210, 3.790,13.696,-21.347,-22.885,,,,-21.369,-2.428,-4.729, 0.125, 0.907,227.782,-2.366,-4.699, 2.525,-21.394, 0.000, 0.000,44.240,-0.006, 0.055, 0.000, 0.000,-19.940,-21.669,24,24
2009-04-11,-20.086,-19.796, 0.641, 0.673,99.377,83.257, 1.671, 1.665, 2.172,141.229,998.829,33.849,31.107,236.708,235.515,-12.202,,-6.869,-7.718,-9.452,-10.825,-7.367,-7.252,,,, 3.742, 0.215, 3.785,13.713,-19.166,-20.443,,,,-19.100,-2.628,-2.235,-4.452, 0.908,234.818,-1.148,-1.769,-2.383,-19.490, 0.000, 0.000,44.240,-0.002, 0.054, 0.000, 0.000,-16.340,-20.086,24,24
2009-04-12,-14.867,-14.691, 1.055, 1.082,99.817,87.133, 2.198, 2.614, 2.857,200.388,992.233,32.946,31.230,253.696,253.196,-11.728,,-6.870,-7.946,-9.463,-10.667,-6.953,-7.450,,, 3.727, 3.737, 0.219, 3.781,13.767,-14.452,-15.747,,,,-14.513,-0.993,-2.784,-8.717, 0.919,250.386, 2.186,-1.441,-6.391,-15.375, 0.000, 0.000,44.240,-0.002, 0.000, 0.000, 0.000,-12.980,-14.867,24,24
2009-04-13,-11.797,-11.697, 1.394, 1.416,99.845,89.540, 3.158, 3.201, 4.105,188.283,989.696,30.770,29.232,267.007,265.706,-11.896,,-6.918,-7.737,-9.450,-10.853,-7.514,-7.285,,,, 3.734, 0.215, 3.785,13.816,-11.259,-12.224,,,,-11.465,-1.798,-3.656,-8.908, 0.949,262.609, 2.828,-1.654,-7.143,-12.278, 0.000, 0.000,44.240,-0.002, 0.000, 0.000, 0.000,-10.170,-11.797,24,24
2009-04-14,-15.710,-16.049, 1.011, 0.996,99.795,86.461, 0.499, 0.557, 0.645,197.588,980.908,27.001,22.639,250.189,250.340,-11.152,,-7.038,-8.028,-9.459,-10.510,-7.036,-7.571,,, 3.738, 3.738, 0.214, 3.785,13.807,-15.247,-16.615,,,,-15.803,-0.693,-0.920, 7.994, 0.908,252.184,-3.649,-1.786, 4.498,-14.924, 0.000, 0.000,44.240,-0.002, 0.000, 0.000, 0.000,-12.290,-15.710,24,24
2009-04-15,-15.044,-14.712, 1.024, 1.058,89.637,77.661, 2.011, 2.297, 2.615,281.238,978.246,54.366,40.854,226.483,239.378,-11.265,,-7.152,-7.536,-9.397,-10.553,-7.823,-7.263,,, 3.728, 3.738, 0.215, 3.785,13.762,-14.883,-16.812,,,,-18.094,11.414, 0.366,-1.768, 0.556,245.743, 8.007,-0.505,-1.155,-16.640, 0.000, 0.000,44.240,-0.001, 0.530, 0.000, 0.000,-11.680,-15.044,24,24
2009-04-16,-9.759,-10.665, 1.528, 1.480,83.036,76.292, 4.710, 5.032, 6.124,278.296,984.175,51.535,38.293,215.403,256.903,-11.210,,-7.252,-7.634,-9.398,-10.538,-7.896,-7.353,,,, 3.716, 0.264, 3.736,13.828,-9.764,-12.027,,,,-14.551,23.206,-1.221, 3.645, 0.205,253.971,23.648,-0.195, 3.667,-14.667, 0.000, 0.000,44.240,-0.000, 0.554, 0.000, 0.000,-3.570,-9.759,24,24
2009-04-17,-30.337,-30.717, 0.229, 0.224,98.478,74.005, 2.866, 3.118, 3.726,241.862,999.096,60.437,43.289,164.386,190.335,-11.335,,-7.461,-7.445,-9.338,-10.588,-8.288,-7.320,,,, 3.662, 0.315, 3.685,13.660,-29.943,-31.872,,,,-32.784, 8.723,-0.554,27.984, 0.243,198.278,-4.411,-1.976,23.471,-30.005, 0.000, 0.000,44.240,-0.002, 0.554, 0.000, 0.000,-27.630,-30.337,24,24
2009-04-18,-21.726,-20.902, 0.638, 0.690,93.939,77.155, 2.619, 2.858, 3.404,285.604,998.100,45.368,34.087,196.806,217.244,-11.127,-44.085,-7.226,-7.828,-9.419,-10.426,-7.594,-7.489,,,, 3.609, 0.366, 3.634,13.628,-21.625,-24.172,,,,-23.867,12.315, 0.427,-13.688, 0.401,218.080,15.079, 1.015,-8.409,-24.341, 0.000, 0.000,44.240, 0.001, 0.554, 0.000, 0.000,-16.370,-21.726,24,24
2009-04-19,-6.470,-6.879, 1.781, 1.759,79.678,75.763, 2.666, 3.011, 3.466,264.663,990.225,35.975,31.015,241.560,267.577,-11.172,,-7.290,-7.973,-9.427,-10.444,-7.517,-7.625,,,, 3.556, 0.417, 3.583,13.818,-6.323,-8.299,,,,-10.977,14.888, 0.412,-15.887, 0.462,260.419,22.204, 3.181,-13.068,-12.832, 0.000, 0.000,44.240, 0.004, 0.097, 0.000, 0.000,-6.900,-6.470,24,24
2009-04-20,-20.174,-20.508, 0.630, 0.618,94.928,78.709, 3.581, 3.810, 4.655,144.812,987.283,20.697,18.284,233.614,233.780,-11.673,-43.520,-7.604,-7.674,-9.384,-10.813,-8.352,-7.511,,, 3.519, 3.520, 0.426, 3.574,13.767,-19.802,-21.037,,,,-20.182,-2.671,-4.269,12.399, 0.883,234.114,-5.418,-4.860, 9.980,-19.691, 0.000, 0.000,44.240,-0.006, 0.000, 0.000, 0.000,-15.170,-20.174,24,24
2009-04-21,-25.541,-25.573, 0.377, 0.382,97.944,77.275, 2.693, 2.982, 3.501,215.571,978.075,31.725,27.666,202.727,211.823,-11.204,-40.320,-7.391,-7.999,-9.423,-10.592,-7.647,-7.680,,, 3.520, 3.519, 0.426, 3.574,13.677,-25.195,-27.067,,,,-25.965, 1.469,-1.700,11.965, 0.662,214.249,-1.928,-2.302,11.612,-25.233, 0.000, 0.000,44.240,-0.003, 0.000, 0.000, 0.000,-23.880,-25.541,24,24
2009-04-22,-31.478,-31.861, 0.219, 0.211,98.478,73.129, 2.383, 2.542, 3.098,240.758,975.592,22.806,18.206,177.392,187.155,-11.675,-48.430,-7.528,-7.635,-9.377,-10.823,-8.324,-7.465,,, 3.524, 3.519, 0.427, 3.573,13.595,-31.433,-34.297,,,,-33.931, 8.409,-0.330,20.478, 0.480,193.953,-2.738,-1.329,17.595,-31.367, 0.000, 0.000,44.240,-0.002, 0.000, 0.000, 0.000,-27.750,-31.478,24,24
2009-04-23,-35.243,-35.250, 0.139, 0.143,97.807,70.744, 1.492, 1.688, 1.940,203.546,973.400,40.075,31.458,173.672,177.573,-11.687,,-7.466,-7.895,-9.408,-10.867,-7.980,-7.616,,, 3.509, 3.516, 0.430, 3.570,13.550,-34.757,-37.357,,,,-36.556, 3.135,-0.404,17.709, 0.664,187.541,-7.994,-1.294,13.880,-33.353, 0.000, 0.000,44.240,-0.002, 0.000, 0.000, 0.000,-29.990,-35.243,24,24
2009-04-24,-31.901,-31.655, 0.212, 0.226,97.544,72.999, 1.501, 1.557, 1.951,136.900,966.571,13.848,12.111,189.126,187.176,-12.018,,-7.590,-7.824,-9.382,-11.005,-8.200,-7.630,,, 3.515, 3.514, 0.429, 3.571,13.535,-31.910,-34.790,,,,-33.332, 3.932,-0.403, 3.488, 0.770,193.968,-1.862,-0.805, 4.834,-31.353, 0.000, 0.000,44.240,-0.001, 0.000, 0.000, 0.000,-23.730,-31.901,24,24
2009-04-25,-20.683,-20.693, 0.628, 0.634,99.130,81.660, 1.777, 1.918, 2.310,192.371,962.321,18.292,17.377,227.255,225.962,-12.286,,-7.617,-7.852,-9.387,-11.216,-8.260,-7.643,,, 3.516, 3.517, 0.426, 3.574,13.643,-20.531,-22.528,,,,-21.897, 3.690,-0.662,-9.582, 0.819,224.595, 4.339,-0.361,-7.668,-22.290, 0.000, 0.000,44.240,-0.000, 0.000, 0.000, 0.000,-17.950,-20.683,24,24
2009-04-26,-20.611,-20.830, 0.659, 0.659,98.976,81.665, 3.018, 3.452, 3.923,150.463,964.696,14.401,13.681,227.887,231.438,-12.968,,-8.098,-7.674,-9.320,-11.690,-9.115,-7.718,,, 3.522, 3.521, 0.423, 3.577,13.694,-20.268,-21.906,,,,-20.678,-1.325,-2.803,-0.772, 0.816,227.466, 0.385,-2.001, 1.452,-21.534, 0.000, 0.000,44.240,-0.002, 0.000, 0.000, 0.000,-15.470,-20.611,24,24
2009-04-27,-26.121,-25.956, 0.359, 0.371,98.456,77.451, 2.172, 2.237, 2.823,192.000,972.825,15.643,14.861,206.576,210.914,-12.880,,-7.969,-7.746,-9.343,-11.798,-8.905,-7.708,,, 3.524, 3.524, 0.421, 3.579,13.630,-25.679,-27.327,,,,-26.047, 0.052,-1.356, 4.210, 0.768,211.503,-0.158,-1.325, 4.883,-26.023, 0.000, 0.000,44.240,-0.002, 0.000, 0.000, 0.000,-23.970,-26.121,24,24
2009-04-28,-29.008,-29.694, 0.282, 0.270,97.467,73.885, 1.224, 1.311, 1.591,195.646,976.183,20.505,19.480,201.926,194.501,-13.165,,-8.278,-7.613,-9.292,-11.935,-9.438,-7.770,,, 3.544, 3.526, 0.419, 3.581,13.613,-28.679,-31.498,,,,-31.991, 4.849,-0.171,23.432, 0.847,205.514,-6.910,-1.612,12.997,-27.838, 0.000, 0.000,44.240,-0.002, 0.000, 0.000, 0.000,-24.170,-29.008,24,24
2009-04-29,-38.711,-38.749, 0.090, 0.092,96.392,67.337, 1.935, 2.125, 2.516,229.321,992.650,22.558,21.430,170.741,165.763,-13.422,,-8.546,-7.677,-9.260,-12.148,-9.716,-7.929,,,, 3.526, 0.420, 3.580,13.487,-38.587,-41.854,,,,-40.591, 5.880,-0.201,18.705, 0.841,177.711,-12.087,-1.308,19.144,-36.546, 0.000, 0.000,44.240,-0.002, 0.000, 0.000, 0.000,-38.370,-38.711,24,24
2009-04-30,-30.952,-30.304, 0.247, 0.271,97.610,73.920, 2.557, 2.918, 3.323,231.596,989.188,12.059,11.456,195.075,194.047,-12.897,,-7.810,-7.980,-9.375,-11.909,-8.427,-7.838,,, 3.525, 3.525, 0.420, 3.580,13.489,-30.965,-33.519,,,,-30.751, 1.387,-1.460,-9.607, 0.833,196.371, 3.211,-0.964,-3.798,-30.688, 0.000, 0.000,44.240,-0.001, 0.058, 0.000, 0.000,-21.590,-30.952,24,24
2009-05-01,-19.553,-19.539, 0.679, 0.687,99.204,82.621, 3.190, 3.427, 4.148,249.083,985.804,11.539,10.962,235.068,233.766,-14.019,,-8.455,-7.731,-9.289,-12.440,-9.740,-7.917,,,, 3.524, 0.425, 3.575,13.654,-19.236,-20.668,,,,-19.882, 1.659,-2.310,-11.065, 0.880,230.399, 6.266,-1.105,-10.438,-20.680, 0.000, 0.000,44.240,-0.001, 0.002, 0.000, 0.000,-18.030,-19.553,24,24
2009-05-02,-21.770,-21.596, 0.577, 0.601,99.064,81.472, 1.354, 1.366, 1.750,178.155,988.496, 8.737, 8.300,226.955,223.904,-13.552,-49.090,-8.124,-7.884,-9.336,-12.473,-9.006,-7.895,,, 3.520, 3.520, 0.425, 3.575,13.663,-21.562,-23.533,,,,-22.256, 2.738,-0.584,-4.881, 0.868,224.690,-0.957,-1.017,-1.464,-22.290, 0.000, 0.000,44.240,-0.001, 0.268, 0.000, 0.000,-16.320,-21.770,24,24
2009-05-03,-17.301,-17.197, 0.859, 0.881,99.173,84.821, 1.822, 2.055, 2.336,221.906,978.312, 8.876, 8.432,242.428,243.472,-13.183,,-7.968,-7.980,-9.355,-12.328,-8.738,-7.887,,,, 3.510, 0.450, 3.550,13.715,-16.973,-18.355,,,,-17.121,-0.130,-1.978,-7.245, 0.875,238.982, 2.428,-0.860,-5.767,-18.369, 0.000, 0.000,44.240,-0.001, 0.394, 0.000, 0.000,-14.320,-17.301,24,24
2009-05-04,-15.497,-15.999, 1.047, 1.024,98.943,85.214, 2.548, 2.865, 3.312,223.804,966.863,11.727,11.140,249.549,246.632,-12.843,,-8.031,-8.010,-9.348,-12.209,-8.715,-7.955,,, 3.543, 3.476, 0.485, 3.515,13.750,-15.268,-16.872,,,,-17.013, 4.520,-1.566, 3.340, 0.883,246.161, 0.909,-1.800,-1.261,-16.510, 0.000, 0.000,44.240,-0.002, 0.390, 0.000, 0.000,-13.320,-15.497,24,24
2009-05-05,-18.386,-17.823, 0.812, 0.860,99.386,84.211, 2.547, 2.884, 3.311,172.771,971.550, 8.536, 8.109,240.401,239.092,-13.467,,-8.815,-7.782,-9.232,-12.559,-10.052,-8.123,,, 3.527, 3.440, 0.520, 3.480,13.709,-18.084,-19.633,,,,-17.832,-0.584,-2.829,-11.200, 0.902,238.405, 3.166,-1.316,-6.458,-18.568, 0.000, 0.000,44.240,-0.002, 0.215, 0.000, 0.000,-12.620,-18.386,24,24
2009-05-06,-10.908,-10.813, 1.515, 1.534,99.630,89.997, 3.870, 4.155, 5.032,172.208,985.550, 7.019, 6.668,267.262,268.355,-13.382,,-8.935,-7.807,-9.210,-12.579,-10.143,-8.186,,,, 3.407, 0.539, 3.461,13.782,-10.582,-11.661,,,,-10.798,-0.353,-3.936,-12.832, 0.913,263.710, 7.456,-0.601,-10.875,-12.006, 0.000, 0.000,44.240,-0.001, 0.001, 0.000, 0.000,-8.760,-10.908,24,24
2009-05-07,-12.490,-12.667, 1.311, 1.300,99.673,88.586, 1.237, 1.293, 1.608,231.275,991.871, 6.507, 6.182,261.932,262.031,-13.015,-45.250,-8.402,-7.876,-9.293,-12.404,-9.440,-7.991,,, 3.402, 3.403, 0.536, 3.464,13.795,-12.183,-13.365,,,,-12.618,-0.093,-1.380,-1.755, 0.918,259.368, 0.946,-0.730,-2.480,-13.090, 0.000, 0.000,44.240,-0.001, 0.000, 0.000, 0.000,-10.900,-12.490,24,24
